library,N,l2_error,max_error,rt_error
VectorFFT,1219,5.352e-16,7.101e-16,1.313e-15
MKL,1219,3.058e-16,3.596e-16,8.191e-16
VectorFFT,1220,5.393e-16,4.994e-16,1.371e-15
MKL,1220,2.833e-16,3.570e-16,7.798e-16
VectorFFT,1221,1.552e-15,2.357e-15,5.526e-15
MKL,1221,4.017e-16,4.843e-16,1.057e-15
VectorFFT,1222,1.883e-15,2.672e-15,6.630e-15
MKL,1222,2.666e-16,2.750e-16,9.361e-16
VectorFFT,1223,5.337e-16,6.774e-16,1.071e-15
MKL,1223,4.496e-16,4.905e-16,1.575e-15
VectorFFT,1224,8.316e-16,1.494e-15,2.564e-15
MKL,1224,2.609e-16,2.316e-16,7.355e-16
VectorFFT,1225,5.249e-16,7.058e-16,1.498e-15
MKL,1225,3.140e-16,3.469e-16,9.415e-16
VectorFFT,1226,5.620e-16,6.994e-16,1.336e-15
MKL,1226,4.570e-16,4.415e-16,1.588e-15
VectorFFT,1227,5.235e-16,6.306e-16,1.300e-15
MKL,1227,4.760e-16,5.666e-16,1.606e-15
VectorFFT,1228,5.729e-16,8.869e-16,1.514e-15
MKL,1228,4.432e-16,4.083e-16,1.450e-15
VectorFFT,1229,5.461e-16,7.813e-16,1.360e-15
MKL,1229,4.541e-16,4.098e-16,1.309e-15
VectorFFT,1230,1.517e-15,1.559e-15,6.091e-15
MKL,1230,3.149e-16,2.975e-16,9.163e-16
VectorFFT,1231,5.603e-16,8.097e-16,1.278e-15
MKL,1231,4.790e-16,4.668e-16,1.599e-15
VectorFFT,1232,5.842e-16,6.110e-16,1.693e-15
MKL,1232,2.424e-16,2.492e-16,7.308e-16
VectorFFT,1233,5.669e-16,6.996e-16,1.656e-15
MKL,1233,4.662e-16,4.369e-16,1.377e-15
VectorFFT,1234,5.673e-16,7.961e-16,1.442e-15
MKL,1234,4.368e-16,5.424e-16,1.514e-15
VectorFFT,1235,9.770e-16,1.319e-15,3.627e-15
MKL,1235,4.081e-16,4.385e-16,1.209e-15
VectorFFT,1236,5.483e-16,7.190e-16,1.233e-15
MKL,1236,3.115e-16,4.653e-16,8.502e-16
VectorFFT,1237,5.645e-16,8.759e-16,1.402e-15
MKL,1237,4.554e-16,4.547e-16,1.368e-15
VectorFFT,1238,5.548e-16,7.437e-16,1.392e-15
MKL,1238,4.529e-16,5.126e-16,1.383e-15
VectorFFT,1239,5.545e-16,5.448e-16,1.140e-15
MKL,1239,4.252e-16,4.124e-16,1.087e-15
VectorFFT,1240,1.282e-15,1.670e-15,4.731e-15
MKL,1240,2.651e-16,3.478e-16,7.483e-16
VectorFFT,1241,5.449e-16,6.336e-16,1.213e-15
MKL,1241,3.238e-16,3.522e-16,1.160e-15
VectorFFT,1242,1.117e-15,1.684e-15,4.475e-15
MKL,1242,3.028e-16,3.714e-16,8.348e-16
VectorFFT,1243,5.609e-16,7.970e-16,1.120e-15
MKL,1243,4.507e-16,4.274e-16,1.150e-15
VectorFFT,1244,5.374e-16,5.369e-16,1.146e-15
MKL,1244,4.439e-16,3.527e-16,1.281e-15
VectorFFT,1245,5.320e-16,7.626e-16,1.306e-15
MKL,1245,3.236e-16,2.710e-16,9.165e-16
VectorFFT,1246,5.498e-16,6.031e-16,1.239e-15
MKL,1246,3.110e-16,4.046e-16,9.137e-16
VectorFFT,1247,2.127e-15,2.594e-15,7.534e-15
MKL,1247,3.015e-16,3.384e-16,1.035e-15
VectorFFT,1248,7.595e-16,1.063e-15,2.353e-15
MKL,1248,2.457e-16,2.884e-16,7.673e-16
VectorFFT,1249,1.275e-15,1.602e-15,2.991e-15
MKL,1249,4.452e-16,4.290e-16,1.402e-15
VectorFFT,1250,4.304e-16,4.946e-16,3.311e-15
MKL,1250,2.959e-16,2.794e-16,7.729e-16
VectorFFT,1251,5.254e-16,5.770e-16,1.283e-15
MKL,1251,4.584e-16,4.577e-16,1.454e-15
VectorFFT,1252,5.322e-16,7.141e-16,1.339e-15
MKL,1252,4.669e-16,5.867e-16,1.501e-15
VectorFFT,1253,5.801e-16,8.866e-16,1.228e-15
MKL,1253,4.573e-16,4.505e-16,1.593e-15
VectorFFT,1254,9.131e-16,1.180e-15,2.272e-15
MKL,1254,2.732e-16,3.502e-16,7.835e-16
VectorFFT,1255,5.636e-16,7.137e-16,1.218e-15
MKL,1255,4.580e-16,4.451e-16,1.296e-15
VectorFFT,1256,5.641e-16,9.828e-16,1.251e-15
MKL,1256,4.535e-16,4.069e-16,1.531e-15
VectorFFT,1257,5.442e-16,6.503e-16,1.459e-15
MKL,1257,4.525e-16,4.957e-16,1.423e-15
VectorFFT,1258,1.731e-15,3.469e-15,6.623e-15
MKL,1258,3.325e-16,3.911e-16,9.293e-16
VectorFFT,1259,5.600e-16,7.524e-16,1.161e-15
MKL,1259,4.716e-16,4.972e-16,1.379e-15
VectorFFT,1260,5.011e-16,7.450e-16,2.125e-15
MKL,1260,2.701e-16,2.857e-16,8.340e-16
VectorFFT,1261,5.516e-16,8.052e-16,1.432e-15
MKL,1261,4.640e-16,5.299e-16,1.422e-15
VectorFFT,1262,5.376e-16,7.800e-16,1.258e-15
MKL,1262,4.733e-16,5.509e-16,1.483e-15
VectorFFT,1263,5.611e-16,7.333e-16,1.312e-15
MKL,1263,4.482e-16,5.006e-16,1.513e-15
VectorFFT,1264,5.430e-16,5.895e-16,1.408e-15
MKL,1264,2.796e-16,2.986e-16,9.943e-16
VectorFFT,1265,1.166e-15,1.217e-15,3.613e-15
MKL,1265,4.395e-16,4.107e-16,1.270e-15
VectorFFT,1266,5.211e-16,5.228e-16,1.269e-15
MKL,1266,4.428e-16,4.189e-16,1.396e-15
VectorFFT,1267,5.727e-16,8.016e-16,1.196e-15
MKL,1267,4.671e-16,7.546e-16,1.600e-15
VectorFFT,1268,5.745e-16,5.724e-16,1.184e-15
MKL,1268,4.498e-16,3.550e-16,1.438e-15
VectorFFT,1269,1.736e-15,2.347e-15,5.583e-15
MKL,1269,3.730e-16,4.567e-16,1.115e-15
VectorFFT,1270,5.628e-16,6.794e-16,1.169e-15
MKL,1270,3.394e-16,5.415e-16,1.056e-15
VectorFFT,1271,2.059e-15,2.571e-15,6.314e-15
MKL,1271,5.118e-16,5.973e-16,2.204e-15
VectorFFT,1272,5.415e-16,6.085e-16,1.281e-15
MKL,1272,2.638e-16,4.021e-16,7.612e-16
VectorFFT,1273,5.592e-16,9.071e-16,1.234e-15
MKL,1273,3.198e-16,3.829e-16,1.057e-15
VectorFFT,1274,7.851e-16,1.284e-15,2.433e-15
MKL,1274,2.688e-16,3.246e-16,8.926e-16
VectorFFT,1275,9.538e-16,1.001e-15,3.016e-15
MKL,1275,3.965e-16,4.017e-16,1.130e-15
VectorFFT,1276,1.216e-15,1.322e-15,3.814e-15
MKL,1276,2.539e-16,2.715e-16,7.249e-16
VectorFFT,1277,2.177e-15,2.391e-15,5.732e-15
MKL,1277,4.718e-16,4.466e-16,1.464e-15
VectorFFT,1278,5.258e-16,5.630e-16,1.152e-15
MKL,1278,2.910e-16,4.541e-16,1.083e-15
VectorFFT,1279,5.588e-16,7.723e-16,1.267e-15
MKL,1279,4.434e-16,3.971e-16,1.403e-15
VectorFFT,1280,3.461e-16,3.649e-16,7.536e-16
MKL,1280,2.280e-16,2.266e-16,6.498e-16
VectorFFT,1281,5.523e-16,6.404e-16,1.206e-15
MKL,1281,3.105e-16,2.808e-16,8.138e-16
VectorFFT,1282,5.704e-16,7.741e-16,1.322e-15
MKL,1282,4.245e-16,3.995e-16,1.336e-15
VectorFFT,1283,5.596e-16,6.500e-16,1.415e-15
MKL,1283,4.350e-16,4.356e-16,1.337e-15
VectorFFT,1284,5.467e-16,8.322e-16,1.381e-15
MKL,1284,3.139e-16,4.297e-16,1.355e-15
VectorFFT,1285,5.467e-16,8.207e-16,1.228e-15
MKL,1285,4.242e-16,4.421e-16,1.393e-15
VectorFFT,1286,5.466e-16,7.406e-16,1.330e-15
MKL,1286,4.338e-16,3.422e-16,1.268e-15
VectorFFT,1287,9.188e-16,1.227e-15,3.093e-15
MKL,1287,2.952e-16,3.227e-16,8.527e-16
VectorFFT,1288,1.020e-15,1.588e-15,3.150e-15
MKL,1288,2.504e-16,2.688e-16,7.954e-16
VectorFFT,1289,1.747e-15,2.473e-15,5.297e-15
MKL,1289,4.429e-16,4.639e-16,1.312e-15
VectorFFT,1290,1.631e-15,2.089e-15,6.159e-15
MKL,1290,3.178e-16,4.473e-16,1.012e-15
VectorFFT,1291,5.365e-16,6.651e-16,1.276e-15
MKL,1291,4.319e-16,3.878e-16,1.422e-15
VectorFFT,1292,1.007e-15,1.404e-15,2.758e-15
MKL,1292,2.801e-16,3.268e-16,8.076e-16
VectorFFT,1293,5.718e-16,7.447e-16,1.196e-15
MKL,1293,4.283e-16,4.362e-16,1.588e-15
VectorFFT,1294,5.512e-16,6.733e-16,1.245e-15
MKL,1294,4.333e-16,4.045e-16,1.369e-15
VectorFFT,1295,1.469e-15,2.783e-15,5.476e-15
MKL,1295,
