library,N,l2_error,max_error,rt_error
VectorFFT,1272,3.448e-16,3.421e-16,1.058e-15
MKL,1272,2.638e-16,4.021e-16,7.612e-16
VectorFFT,1273,3.478e-16,3.989e-16,1.142e-15
MKL,1273,3.198e-16,3.829e-16,1.057e-15
VectorFFT,1274,4.749e-16,5.252e-16,1.662e-15
MKL,1274,2.688e-16,3.246e-16,8.926e-16
VectorFFT,1275,4.957e-16,5.386e-16,1.470e-15
MKL,1275,3.965e-16,4.017e-16,1.130e-15
VectorFFT,1276,3.884e-16,4.477e-16,1.155e-15
MKL,1276,2.539e-16,2.715e-16,7.249e-16
VectorFFT,1277,6.838e-16,6.546e-16,2.146e-15
MKL,1277,4.718e-16,4.466e-16,1.464e-15
VectorFFT,1278,3.443e-16,4.168e-16,1.048e-15
MKL,1278,2.910e-16,4.541e-16,1.083e-15
VectorFFT,1279,3.427e-16,3.530e-16,1.005e-15
MKL,1279,4.434e-16,3.971e-16,1.403e-15
VectorFFT,1280,2.441e-16,2.448e-16,7.975e-16
MKL,1280,2.280e-16,2.266e-16,6.498e-16
VectorFFT,1281,3.335e-16,3.306e-16,1.056e-15
MKL,1281,3.105e-16,2.808e-16,8.138e-16
VectorFFT,1282,3.355e-16,3.259e-16,1.239e-15
MKL,1282,4.245e-16,3.995e-16,1.336e-15
VectorFFT,1283,3.469e-16,4.490e-16,1.200e-15
MKL,1283,4.350e-16,4.356e-16,1.337e-15
VectorFFT,1284,3.352e-16,3.728e-16,1.035e-15
MKL,1284,3.139e-16,4.297e-16,1.355e-15
VectorFFT,1285,3.395e-16,3.234e-16,1.065e-15
MKL,1285,4.242e-16,4.421e-16,1.393e-15
VectorFFT,1286,3.327e-16,2.795e-16,1.137e-15
MKL,1286,4.338e-16,3.422e-16,1.268e-15
VectorFFT,1287,4.717e-16,5.302e-16,1.403e-15
MKL,1287,2.952e-16,3.227e-16,8.527e-16
VectorFFT,1288,3.763e-16,4.091e-16,1.300e-15
MKL,1288,2.504e-16,2.688e-16,7.954e-16
VectorFFT,1289,6.657e-16,6.455e-16,1.755e-15
MKL,1289,4.429e-16,4.639e-16,1.312e-15
VectorFFT,1290,4.407e-16,5.016e-16,1.373e-15
MKL,1290,3.178e-16,4.473e-16,1.012e-15
VectorFFT,1291,3.561e-16,3.753e-16,1.135e-15
MKL,1291,4.319e-16,3.878e-16,1.422e-15
VectorFFT,1292,4.565e-16,5.489e-16,1.251e-15
MKL,1292,2.801e-16,3.268e-16,8.076e-16
VectorFFT,1293,3.435e-16,3.913e-16,1.147e-15
MKL,1293,4.283e-16,4.362e-16,1.588e-15
VectorFFT,1294,3.425e-16,3.903e-16,1.026e-15
MKL,1294,4.333e-16,4.045e-16,1.369e-15
VectorFFT,1295,4.355e-16,5.961e-16,1.485e-15
MKL,1295,4.186e-16,4.854e-16,1.290e-15
VectorFFT,1296,4.658e-16,4.600e-16,1.243e-15
MKL,1296,2.541e-16,3.047e-16,8.484e-16
VectorFFT,1297,7.090e-16,6.817e-16,2.191e-15
MKL,1297,4.224e-16,3.896e-16,1.331e-15
VectorFFT,1298,3.429e-16,4.330e-16,1.176e-15
MKL,1298,2.831e-16,3.354e-16,8.237e-16
VectorFFT,1299,3.381e-16,3.182e-16,1.118e-15
MKL,1299,4.302e-16,4.196e-16,1.509e-15
VectorFFT,1300,4.345e-16,6.683e-16,1.368e-15
MKL,1300,2.692e-16,3.581e-16,8.382e-16
VectorFFT,1301,8.340e-16,8.175e-16,2.615e-15
MKL,1301,4.229e-16,4.163e-16,1.225e-15
VectorFFT,1302,4.312e-16,4.623e-16,1.295e-15
MKL,1302,2.628e-16,2.755e-16,8.788e-16
VectorFFT,1303,3.458e-16,3.497e-16,1.171e-15
MKL,1303,4.542e-16,5.084e-16,1.525e-15
VectorFFT,1304,3.474e-16,3.838e-16,1.045e-15
MKL,1304,4.185e-16,4.315e-16,1.596e-15
VectorFFT,1305,4.392e-16,4.315e-16,1.432e-15
MKL,1305,3.200e-16,3.883e-16,1.125e-15
VectorFFT,1306,3.447e-16,3.812e-16,1.131e-15
MKL,1306,4.233e-16,3.664e-16,1.477e-15
VectorFFT,1307,3.442e-16,4.322e-16,1.100e-15
MKL,1307,4.518e-16,5.032e-16,1.511e-15
VectorFFT,1308,3.451e-16,3.172e-16,1.020e-15
MKL,1308,3.051e-16,3.158e-16,9.423e-16
VectorFFT,1309,6.201e-16,1.085e-15,2.046e-15
MKL,1309,3.554e-16,3.798e-16,9.975e-16
VectorFFT,1310,3.414e-16,3.565e-16,1.080e-15
MKL,1310,3.404e-16,3.613e-16,1.130e-15
VectorFFT,1311,4.703e-16,4.253e-16,1.259e-15
MKL,1311,3.232e-16,3.050e-16,1.037e-15
VectorFFT,1312,3.192e-16,3.209e-16,9.362e-16
MKL,1312,2.413e-16,2.780e-16,7.424e-16
VectorFFT,1313,3.457e-16,3.967e-16,1.012e-15
MKL,1313,4.392e-16,5.063e-16,1.368e-15
VectorFFT,1314,3.414e-16,3.906e-16,9.346e-16
MKL,1314,2.999e-16,4.902e-16,8.727e-16
VectorFFT,1315,3.489e-16,3.219e-16,1.027e-15
MKL,1315,4.418e-16,4.312e-16,1.661e-15
VectorFFT,1316,3.617e-16,3.928e-16,1.020e-15
MKL,1316,2.607e-16,3.443e-16,8.095e-16
VectorFFT,1317,3.390e-16,4.083e-16,1.027e-15
MKL,1317,4.529e-16,5.279e-16,1.198e-15
VectorFFT,1318,3.363e-16,3.330e-16,1.031e-15
MKL,1318,4.306e-16,5.009e-16,1.458e-15
VectorFFT,1319,3.477e-16,3.671e-16,9.457e-16
MKL,1319,4.253e-16,4.315e-16,1.470e-15
VectorFFT,1320,3.781e-16,3.845e-16,1.018e-15
MKL,1320,2.516e-16,2.986e-16,7.845e-16
VectorFFT,1321,6.112e-16,1.298e-15,1.534e-15
MKL,1321,4.274e-16,4.283e-16,1.405e-15
VectorFFT,1322,3.419e-16,3.257e-16,1.090e-15
MKL,1322,4.208e-16,3.816e-16,1.237e-15
VectorFFT,1323,4.835e-16,6.841e-16,1.828e-15
MKL,1323,3.495e-16,4.727e-16,8.318e-16
VectorFFT,1324,3.334e-16,3.625e-16,1.076e-15
MKL,1324,4.327e-16,4.606e-16,1.285e-15
VectorFFT,1325,3.420e-16,3.535e-16,9.848e-16
MKL,1325,4.296e-16,5.177e-16,1.366e-15
VectorFFT,1326,5.385e-16,5.357e-16,1.333e-15
MKL,1326,2.581e-16,2.388e-16,7.520e-16
VectorFFT,1327,9.251e-16,8.458e-16,2.984e-15
MKL,1327,4.245e-16,3.651e-16,1.458e-15
VectorFFT,1328,3.429e-16,3.674e-16,1.022e-15
MKL,1328,2.800e-16,3.708e-16,9.113e-16
VectorFFT,1329,3.441e-16,4.223e-16,1.268e-15
MKL,1329,4.390e-16,4.436e-16,1.423e-15
VectorFFT,1330,3.577e-16,3.761e-16,1.033e-15
MKL,1330,2.828e-16,3.378e-16,8.670e-16
VectorFFT,1331,3.669e-16,4.673e-16,1.152e-15
MKL,1331,2.926e-16,3.195e-16,7.605e-16
VectorFFT,1332,4.354e-16,5.081e-16,1.352e-15
MKL,1332,2.609e-16,2.685e-16,8.308e-16
VectorFFT,1333,4.690e-16,5.053e-16,1.349e-15
MKL,1333,3.170e-16,3.111e-16,8.695e-16
VectorFFT,1334,9.525e-16,1.160e-15,3.687e-15
MKL,1334,2.660e-16,3.496e-16,8.852e-16
VectorFFT,1335,3.451e-16,3.496e-16,1.080e-15
MKL,1335,3.616e-16,4.758e-16,1.072e-15
VectorFFT,1336,3.478e-16,3.373e-16,1.009e-15
MKL,1336,4.482e-16,5.267e-16,1.443e-15
VectorFFT,1337,3.465e-16,3.647e-16,9.875e-16
MKL,1337,4.355e-16,4.200e-16,1.395e-15
VectorFFT,1338,3.432e-16,3.579e-16,1.225e-15
MKL,1338,4.199e-16,5.091e-16,1.261e-15
VectorFFT,1339,3.501e-16,3.826e-16,1.041e-15
MKL,1339,4.310e-16,4.595e-16,1.392e-15
VectorFFT,1340,3.407e-16,4.851e-16,1.161e-15
MKL,1340,2.914e-16,3.321e-16,8.874e-16
VectorFFT,1341,3.490e-16,3.220e-16,1.035e-15
MKL,1341,4.552e-16,4.020e-16,1.446e-15
VectorFFT,1342,3.421e-16,4.907e-16,1.055e-15
MKL,1342,2.879e-16,3.772e-16,8.459e-16
VectorFFT,1343,3.395e-16,3.013e-16,9.787e-16
MKL,1343,3.146e-16,2.852e-16,1.041e-15
VectorFFT,1344,3.114e-16,4.238e-16,9.299e-16
MKL,1344,2.354e-16,2.850e-16,7.213e-16
VectorFFT,1345,3.448e-16,3.130e-16,1.088e-15
MKL,1345,4.380e-16,4.502e-16,1.511e-15
VectorFFT,1346,3.434e-16,4.313e-16,1.029e-15
MKL,1346,4.249e-16,4.205e-16,1.289e-15
VectorFFT,1347,3.506e-16,2.844e-16,1.171e-15
MKL,1347,4.303e-16,3.486e-16,1.274e-15
VectorFFT,1348,3.483e-16,2.834e-16,1.185e-15
MKL,1348,4.401e-16,4.590e-16,1.308e-15
VectorFFT,1349,3.601e-16,3.013e-16,1.115e-15
MKL,1349,4.256e-16,3.711e-16,1.222e-15
VectorFFT,1350,4.120e-16,4.083e-16,1.108e-15
MKL,1350,3.029e-16,3.311e-16,1.124e-15
VectorFFT,1351,3.407e-16,2.633e-16,1.062e-15
MKL,1351,4.427e-16,3.932e-16,1.735e-15
VectorFFT,1352,4.711e-16,7.763e-16,1.360e-15
MKL,1352,2.509e-16,2.931e-16,7.896e-16
VectorFFT,1353,3.956e-16,4.888e-16,1.094e-15
MKL,1353,2.922e-16,3.592e-16,9.979e-16
VectorFFT,1354,3.440e-16,3.244e-16,1.058e-15
MKL,1354,4.280e-16,4.582e-16,1.386e-15
VectorFFT,1355,3.483e-16,3.140e-16,1.097e-15
MKL,1355,4.394e-16,4.212e-16,1.214e-15
VectorFFT,1356,3.433e-16,3.385e-16,1.042e-15
MKL,1356,3.198e-16,3.955e-16,1.132e-15
VectorFFT,1357,3.396e-16,3.848e-16,1.149e-15
MKL,1357,3.912e-16,3.660e-16,1.123e-15
VectorFFT,1358,3.511e-16,3.689e-16,1.089e-15
MKL,1358,3.152e-16,4.859e-16,1.195e-15
VectorFFT,1359,3.502e-16,2.777e-16,1.284e-15
MKL,1359,4.778e-16,4.042e-16,1.482e-15
VectorFFT,1360,4.208e-16,4.055e-16,1.075e-15
MKL,1360,2.570e-16,2.598e-16,7.958e-16
VectorFFT,1361,7.269e-16,7.477e-16,2.270e-15
MKL,1361,4.762e-16,4.719e-16,1.343e-15
VectorFFT,1362,3.482e-16,3.903e-16,1.312e-15
MKL,1362,4.412e-16,5.019e-16,1.370e-15
VectorFFT,1363,4.429e-16,4.198e-16,1.296e-15
MKL,1363,3.035e-16,3.622e-16,8.859e-16
VectorFFT,1364,5.784e-16,7.042e-16,2.061e-15
MKL,1364,2.528e-16,3.117e-16,7.286e-16
VectorFFT,1365,4.435e-16,6.223e-16,1.140e-15
MKL,1365,3.126e-16,3.789e-16,9.040e-16
VectorFFT,1366,3.436e-16,4.177e-16,9.454e-16
MKL,1366,4.375e-16,4.294e-16,1.553e-15
VectorFFT,1367,3.475e-16,3.201e-16,1.261e-15
MKL,1367,4.733e-16,4.564e-16,1.405e-15
VectorFFT,1368,4.426e-16,5.030e-16,1.472e-15
MKL,1368,2.579e-16,2.907e-16,9.952e-16
VectorFFT,1369,4.371e-16,3.964e-16,1.221e-15
MKL,1369,3.390e-16,3.392e-16,8.626e-16
VectorFFT,1370,3.513e-16,3.702e-16,1.157e-15
MKL,1370,3.661e-16,4.707e-16,1.193e-15
VectorFFT,1371,3.525e-16,3.435e-16,1.079e-15
MKL,1371,4.385e-16,4.608e-16,1.360e-15
VectorFFT,1372,2.702e-16,3.638e-16,9.476e-16
MKL,1372,2.868e-16,3.271e-16,9.544e-16
VectorFFT,1373,3.569e-16,3.138e-16,1.047e-15
MKL,1373,4.592e-16,4.370e-16,1.567e-15
VectorFFT,1374,3.723e-16,3.572e-16,1.041e-15
MKL,1374,4.305e-16,4.576e-16,1.385e-15
VectorFFT,1375,3.672e-16,3.554e-16,1.255e-15
MKL,1375,3.080e-16,3.087e-16,1.054e-15
VectorFFT,1376,3.609e-16,3.776e-16,1.170e-15
MKL,1376,2.450e-16,2.900e-16,9.308e-16
VectorFFT,1377,5.328e-16,6.048e-16,1.579e-15
MKL,1377,3.417e-16,4.358e-16,9.813e-16
VectorFFT,1378,3.532e-16,4.107e-16,9.910e-16
MKL,1378,2.778e-16,2.833e-16,9.450e-16
VectorFFT,1379,3.456e-16,3.503e-16,1.329e-15
MKL,1379,4.705e-16,4.600e-16,1.626e-15
VectorFFT,1380,4.281e-16,4.912e-16,1.303e-15
MKL,1380,2.779e-16,3.284e-16,9.503e-16
VectorFFT,1381,7.131e-16,7.705e-16,2.246e-15
MKL,1381,4.477e-16,5.427e-16,1.542e-15
VectorFFT,1382,3.647e-16,4.155e-16,1.288e-15
MKL,1382,4.280e-16,5.451e-16,1.652e-15
VectorFFT,1383,3.837e-16,3.974e-16,1.410e-15
MKL,1383,4.568e-16,5.083e-16,1.425e-15
VectorFFT,1384,3.511e-16,3.030e-16,9.836e-16
MKL,1384,4.233e-16,3.700e-16,1.336e-15
VectorFFT,1385,3.521e-16,3.374e-16,1.317e-15
MKL,1385,4.534e-16,5.192e-16,1.552e-15
VectorFFT,1386,4.025e-16,4.157e-16,1.233e-15
MKL,1386,3.297e-16,2.957e-16,1.021e-15
VectorFFT,1387,3.513e-16,3.272e-16,1.115e-15
MKL,1387,3.233e-16,3.297e-16,9.163e-16
VectorFFT,1388,3.468e-16,3.213e-16,1.308e-15
MKL,1388,4.371e-16,4.443e-16,1.620e-15
VectorFFT,1389,3.548e-16,3.545e-16,1.131e-15
MKL,1389,4.852e-16,5.972e-16,1.729e-15
VectorFFT,1390,3.488e-16,3.570e-16,1.284e-15
MKL,1390,3.820e-16,4.682e-16,1.066e-15
VectorFFT,1391,3.567e-16,3.179e-16,1.097e-15
MKL,1391,4.445e-16,4.254e-16,1.434e-15
VectorFFT,1392,4.149e-16,4.742e-16,1.265e-15
MKL,1392,2.494e-16,3.504e-16,9.383e-16
VectorFFT,1393,3.539e-16,3.742e-16,1.126e-15
MKL,1393,4.557e-16,5.129e-16,1.479e-15
VectorFFT,1394,7.424e-16,1.362e-15,3.232e-15
MKL,1394,3.392e-16,3.655e-16,1.170e-15
VectorFFT,1395,4.941e-16,5.708e-16,1.400e-15
MKL,1395,3.084e-16,3.639e-16,9.019e-16
VectorFFT,1396,3.525e-16,3.694e-16,1.045e-15
MKL,1396,4.327e-16,5.869e-16,1.423e-15
VectorFFT,1397,3.529e-16,3.914e-16,1.184e-15
MKL,1397,4.752e-16,7.082e-16,1.771e-15
VectorFFT,1398,3.473e-16,3.311e-16,9.838e-16
MKL,1398,4.441e-16,3.959e-16,1.420e-15
VectorFFT,1399,3.492e-16,3.290e-16,1.139e-15
MKL,1399,4.738e-16,5.119e-16,1.722e-15
VectorFFT,1400,3.089e-16,3.019e-16,1.149e-15
MKL,1400,2.765e-16,2.847e-16,8.636e-16
VectorFFT,1401,3.505e-16,4.077e-16,1.079e-15
MKL,1401,4.814e-16,5.137e-16,1.682e-15
VectorFFT,1402,3.494e-16,3.924e-16,1.144e-15
MKL,1402,4.468e-16,4.880e-16,1.592e-15
VectorFFT,1403,3.549e-16,4.793e-16,1.098e-15
MKL,1403,3.311e-16,3.895e-16,1.022e-15
VectorFFT,1404,4.933e-16,5.855e-16,1.388e-15
MKL,1404,2.541e-16,2.604e-16,9.897e-16
VectorFFT,1405,3.540e-16,3.729e-16,1.153e-15
MKL,1405,4.470e-16,5.024e-16,1.598e-15
VectorFFT,1406,7.218e-16,1.262e-15,2.883e-15
MKL,1406,2.871e-16,2.573e-16,1.043e-15
VectorFFT,1407,3.488e-16,3.680e-16,9.696e-16
MKL,1407,4.835e-16,5.275e-16,1.444e-15
VectorFFT,1408,2.697e-16,3.247e-16,9.476e-16
MKL,1408,2.238e-16,2.446e-16,6.739e-16
VectorFFT,1409,4.907e-16,5.109e-16,1.669e-15
MKL,1409,4.420e-16,5.322e-16,1.378e-15
VectorFFT,1410,4.437e-16,5.419e-16,1.495e-15
MKL,1410,3.065e-16,4.473e-16,8.724e-16
VectorFFT,1411,3.517e-16,3.988e-16,1.186e-15
MKL,1411,3.587e-16,3.844e-16,1.132e-15
VectorFFT,1412,3.773e-16,3.929e-16,1.373e-15
MKL,1412,4.335e-16,4.047e-16,1.321e-15
VectorFFT,1413,3.549e-16,4.392e-16,1.010e-15
MKL,1413,4.525e-16,5.023e-16,1.483e-15
VectorFFT,1414,3.579e-16,3.501e-16,1.242e-15
MKL,1414,3.155e-16,4.332e-16,1.151e-15
VectorFFT,1415,3.551e-16,3.594e-16,1.078e-15
MKL,1415,4.359e-16,5.013e-16,1.323e-15
VectorFFT,1416,3.514e-16,3.678e-16,1.145e-15
MKL,1416,2.673e-16,3.220e-16,8.487e-16
VectorFFT,1417,3.596e-16,3.541e-16,1.072e-15
MKL,1417,4.359e-16,5.395e-16,1.305e-15
VectorFFT,1418,3.575e-16,3.573e-16,1.134e-15
MKL,1418,4.458e-16,4.421e-16,1.434e-15
VectorFFT,1419,5.098e-16,5.310e-16,1.478e-15
MKL,1419,3.006e-16,3.040e-16,8.662e-16
VectorFFT,1420,3.520e-16,2.819e-16,1.059e-15
MKL,1420,2.944e-16,3.004e-16,8.224e-16
VectorFFT,1421,3.668e-16,3.405e-16,1.123e-15
MKL,1421,3.936e-16,3.826e-16,1.269e-15
VectorFFT,1422,3.567e-16,3.472e-16,1.196e-15
MKL,1422,3.660e-16,4.978e-16,1.091e-15
VectorFFT,1423,3.526e-16,3.320e-16,1.085e-15
MKL,1423,4.836e-16,5.810e-16,1.837e-15
VectorFFT,1424,3.569e-16,4.129e-16,1.181e-15
MKL,1424,2.917e-16,4.095e-16,8.357e-16
VectorFFT,1425,4.298e-16,4.294e-16,1.202e-15
MKL,1425,3.181e-16,3.095e-16,9.168e-16
VectorFFT,1426,8.899e-16,1.901e-15,3.238e-15
MKL,1426,3.206e-16,3.939e-16,9.627e-16
VectorFFT,1427,3.607e-16,4.026e-16,1.190e-15
MKL,1427,4.908e-16,5.040e-16,1.737e-15
VectorFFT,1428,4.764e-16,5.729e-16,1.253e-15
MKL,1428,2.515e-16,3.123e-16,8.027e-16
VectorFFT,1429,8.178e-16,1.044e-15,2.322e-15
MKL,1429,4.431e-16,5.465e-16,1.438e-15
VectorFFT,1430,4.303e-16,5.743e-16,1.320e-15
MKL,1430,2.790e-16,2.976e-16,8.683e-16
VectorFFT,1431,3.455e-16,3.356e-16,1.166e-15
MKL,1431,5.140e-16,5.608e-16,1.433e-15
VectorFFT,1432,3.457e-16,3.398e-16,1.238e-15
MKL,1432,4.539e-16,6.528e-16,1.252e-15
VectorFFT,1433,3.527e-16,3.218e-16,1.245e-15
MKL,1433,4.802e-16,4.519e-16,1.670e-15
VectorFFT,1434,3.493e-16,3.081e-16,1.108e-15
MKL,1434,4.460e-16,3.538e-16,1.217e-15
VectorFFT,1435,3.596e-16,3.642e-16,1.090e-15
MKL,1435,3.954e-16,4.281e-16,1.497e-15
VectorFFT,1436,3.622e-16,3.631e-16,1.083e-15
MKL,1436,4.516e-16,4.714e-16,1.438e-15
VectorFFT,1437,3.584e-16,3.207e-16,1.252e-15
MKL,1437,4.326e-16,4.618e-16,1.395e-15
VectorFFT,1438,3.523e-16,3.403e-16,1.134e-15
MKL,1438,4.429e-16,4.805e-16,1.384e-15
VectorFFT,1439,3.567e-16,2.989e-16,1.073e-15
MKL,1439,4.588e-16,3.580e-16,1.375e-15
VectorFFT,1440,3.509e-16,3.990e-16,9.208e-16
MKL,1440,2.448e-16,2.746e-16,9.159e-16
VectorFFT,1441,3.613e-16,4.388e-16,1.253e-15
MKL,1441,4.531e-16,4.327e-16,1.344e-15
VectorFFT,1442,3.516e-16,3.354e-16,1.043e-15
MKL,1442,3.413e-16,5.101e-16,1.283e-15
VectorFFT,1443,5.630e-16,6.752e-16,1.613e-15
MKL,1443,4.911e-16,6.368e-16,1.523e-15
VectorFFT,1444,3.889e-16,4.355e-16,9.926e-16
MKL,1444,2.617e-16,2.547e-16,8.339e-16
VectorFFT,1445,5.304e-16,5.237e-16,1.502e-15
MKL,1445,4.805e-16,4.313e-16,1.476e-15
VectorFFT,1446,3.619e-16,3.105e-16,1.177e-15
MKL,1446,4.360e-16,4.245e-16,1.343e-15
VectorFFT,1447,3.609e-16,2.823e-16,1.105e-15
MKL,1447,4.635e-16,3.903e-16,1.424e-15
VectorFFT,1448,3.655e-16,5.144e-16,1.118e-15
MKL,1448,4.351e-16,4.446e-16,1.393e-15
VectorFFT,1449,5.184e-16,5.227e-16,1.520e-15
MKL,1449,3.708e-16,3.376e-16,1.163e-15
VectorFFT,1450,4.000e-16,4.908e-16,1.077e-15
MKL,1450,2.879e-16,3.003e-16,1.097e-15
VectorFFT,1451,3.603e-16,3.265e-16,1.073e-15
MKL,1451,4.470e-16,4.798e-16,1.421e-15
VectorFFT,1452,3.874e-16,4.526e-16,1.043e-15
MKL,1452,2.412e-16,2.080e-16,8.601e-16
VectorFFT,1453,6.904e-16,7.534e-16,2.304e-15
MKL,1453,4.630e-16,4.732e-16,1.692e-15
VectorFFT,1454,3.468e-16,2.796e-16,1.214e-15
MKL,1454,4.486e-16,4.066e-16,1.285e-15
VectorFFT,1455,3.556e-16,3.786e-16,1.096e-15
MKL,1455,4.460e-16,4.826e-16,1.282e-15
VectorFFT,1456,3.881e-16,6.496e-16,1.332e-15
MKL,1456,2.484e-16,2.372e-16,8.095e-16
VectorFFT,1457,4.559e-16,3.941e-16,1.350e-15
MKL,1457,3.355e-16,3.023e-16,9.667e-16
VectorFFT,1458,5.093e-16,5.965e-16,1.624e-15
MKL,1458,2.814e-16,3.414e-16,9.984e-16
VectorFFT,1459,8.642e-16,6.997e-16,3.142e-15
MKL,1459,4.526e-16,4.046e-16,1.580e-15
VectorFFT,1460,3.661e-16,3.435e-16,1.250e-15
MKL,1460,2.985e-16,3.788e-16,8.976e-16
VectorFFT,1461,3.592e-16,3.978e-16,1.274e-15
MKL,1461,4.527e-16,4.240e-16,1.469e-15
VectorFFT,1462,6.804e-16,8.480e-16,2.459e-15
MKL,1462,2.723e-16,2.938e-16,7.927e-16
VectorFFT,1463,3.692e-16,3.998e-16,1.061e-15
MKL,1463,4.772e-16,5.805e-16,1.473e-15
VectorFFT,1464,3.553e-16,3.391e-16,1.083e-15
MKL,1464,2.760e-16,3.094e-16,8.427e-16
VectorFFT,1465,3.537e-16,3.150e-16,1.243e-15
MKL,1465,4.630e-16,4.330e-16,1.387e-15
VectorFFT,1466,3.645e-16,4.517e-16,1.133e-15
MKL,1466,4.648e-16,4.912e-16,1.594e-15
VectorFFT,1467,3.641e-16,3.696e-16,1.255e-15
MKL,1467,4.965e-16,5.119e-16,1.597e-15
VectorFFT,1468,3.593e-16,3.607e-16,1.286e-15
MKL,1468,4.466e-16,4.266e-16,2.021e-15
VectorFFT,1469,3.596e-16,2.679e-16,1.256e-15
MKL,1469,4.536e-16,4.041e-16,1.640e-15
VectorFFT,1470,3.421e-16,3.675e-16,1.146e-15
MKL,1470,3.045e-16,3.192e-16,8.714e-16
VectorFFT,1471,6.921e-16,8.559e-16,2.337e-15
MKL,1471,4.463e-16,4.002e-16,1.409e-15
VectorFFT,1472,3.745e-16,4.983e-16,1.219e-15
MKL,1472,2.327e-16,2.640e-16,6.753e-16
VectorFFT,1473,3.671e-16,3.998e-16,1.246e-15
MKL,1473,4.700e-16,5.797e-16,1.574e-15
VectorFFT,1474,3.475e-16,3.244e-16,1.107e-15
MKL,1474,3.229e-16,4.020e-16,1.008e-15
VectorFFT,1475,3.511e-16,3.730e-16,1.087e-15
MKL,1475,4.509e-16,4.720e-16,1.320e-15
VectorFFT,1476,4.047e-16,4.052e-16,1.209e-15
MKL,1476,2.647e-16,3.066e-16,9.291e-16
VectorFFT,1477,3.645e-16,2.902e-16,1.185e-15
MKL,1477,4.437e-16,3.439e-16,1.440e-15
VectorFFT,1478,3.623e-16,3.029e-16,1.173e-15
MKL,1478,4.461e-16,4.297e-16,1.330e-15
VectorFFT,1479,7.305e-16,1.219e-15,2.618e-15
MKL,1479,4.592e-16,5.162e-16,1.357e-15
VectorFFT,1480,4.624e-16,6.414e-16,1.431e-15
MKL,1480,2.573e-16,3.029e-16,7.456e-16
VectorFFT,1481,3.627e-16,3.713e-16,1.216e-15
MKL,1481,4.837e-16,4.071e-16,1.548e-15
VectorFFT,1482,4.742e-16,6.158e-16,1.299e-15
MKL,1482,2.698e-16,2.745e-16,8.251e-16
VectorFFT,1483,8.298e-16,6.859e-16,2.352e-15
MKL,1483,4.493e-16,3.498e-16,1.419e-15
VectorFFT,1484,3.687e-16,3.807e-16,1.220e-15
MKL,1484,2.715e-16,2.841e-16,8.610e-16
VectorFFT,1485,4.345e-16,4.776e-16,1.365e-15
MKL,1485,3.510e-16,4.202e-16,9.869e-16
VectorFFT,1486,3.622e-16,3.233e-16,1.177e-15
MKL,1486,4.539e-16,3.720e-16,1.523e-15
VectorFFT,1487,3.529e-16,3.018e-16,1.121e-15
MKL,1487,4.492e-16,3.994e-16,1.508e-15
VectorFFT,1488,4.044e-16,4.317e-16,1.244e-15
MKL,1488,2.487e-16,2.626e-16,7.722e-16
VectorFFT,1489,3.551e-16,3.366e-16,1.059e-15
MKL,1489,4.476e-16,4.858e-16,1.443e-15
VectorFFT,1490,3.622e-16,3.343e-16,1.149e-15
MKL,1490,3.476e-16,4.089e-16,1.139e-15
VectorFFT,1491,3.653e-16,3.886e-16,9.943e-16
MKL,1491,3.724e-16,4.715e-16,1.208e-15
VectorFFT,1492,3.682e-16,3.223e-16,1.214e-15
MKL,1492,4.519e-16,4.046e-16,1.479e-15
VectorFFT,1493,3.565e-16,4.483e-16,1.091e-15
MKL,1493,4.506e-16,5.529e-16,1.564e-15
VectorFFT,1494,3.568e-16,4.094e-16,1.016e-15
MKL,1494,3.002e-16,4.911e-16,1.000e-15
VectorFFT,1495,4.794e-16,6.256e-16,1.313e-15
MKL,1495,4.339e-16,5.249e-16,1.324e-15
VectorFFT,1496,4.381e-16,4.933e-16,1.102e-15
MKL,1496,2.652e-16,2.807e-16,9.014e-16
VectorFFT,1497,3.607e-16,3.312e-16,1.158e-15
MKL,1497,4.737e-16,5.155e-16,1.531e-15
VectorFFT,1498,3.617e-16,3.643e-16,1.166e-15
MKL,1498,3.195e-16,3.821e-16,1.185e-15
VectorFFT,1499,3.634e-16,3.196e-16,1.177e-15
MKL,1499,4.503e-16,3.873e-16,1.585e-15
VectorFFT,1500,3.742e-16,3.997e-16,1.145e-15
MKL,1500,2.856e-16,3.068e-16,8.575e-16
VectorFFT,1501,3.593e-16,3.214e-16,1.030e-15
MKL,1501,3.705e-16,3.449e-16,1.422e-15
VectorFFT,1502,3.639e-16,3.740e-16,1.078e-15
MKL,1502,4.464e-16,5.551e-16,1.302e-15
VectorFFT,1503,3.597e-16,3.228e-16,1.230e-15
MKL,1503,4.885e-16,6.108e-16,1.697e-15
VectorFFT,1504,3.603e-16,4.147e-16,1.101e-15
MKL,1504,2.581e-16,2.982e-16,9.790e-16
VectorFFT,1505,3.924e-16,4.099e-16,1.118e-15
MKL,1505,3.939e-16,4.343e-16,1.142e-15
VectorFFT,1506,3.821e-16,5.078e-16,1.175e-15
MKL,1506,4.645e-16,4.499e-16,1.417e-15
VectorFFT,1507,3.671e-16,3.858e-16,1.234e-15
MKL,1507,4.538e-16,4.352e-16,1.481e-15
VectorFFT,1508,6.609e-16,9.437e-16,2.307e-15
